date,SYN01,SYN02,SYN03,SYN04,SYN05,SYN06,SYN07,SYN08,SYN09,SYN10,SYN11,SYN12
2016-10-17,120.7983854765,173.5052523283,29.4459957032,286.8127102443,41.4686865668,424.4531055766,93.5693216638,115.5563996172,110.8156328070,165.5305976286,121.6833256782,151.0677706758
2016-10-18,117.7564006360,169.4588542918,29.7278220415,287.4701635390,42.0916405874,434.2034379069,91.7673504425,112.7118723522,112.6890272560,163.8946188913,122.7234524454,146.7048202550
2016-10-19,117.5635496334,166.9246093964,29.8916028351,295.9956548041,40.8858909244,429.1109837722,91.1821447471,111.3338282239,113.7840355892,163.4762472635,119.6153318521,143.8582652744
2016-10-20,115.3919809087,166.1889125547,29.8961937978,295.4617751179,41.5792252552,426.6869635384,90.2902716078,111.7169507002,112.2045531900,163.0911218011,117.4202016205,144.2254590298
2016-10-21,115.0053093796,167.7654404880,30.0081146596,296.3595412236,42.5708477473,408.0463980615,90.5734722200,112.5194718502,112.8496732881,161.0064471146,117.8486089074,138.6492988383
2016-10-24,113.9022620905,163.6966895933,30.1879093069,300.8308506662,42.1889529516,414.9264319970,92.8609961883,110.4204583667,111.4526520427,164.5187371868,120.8111980591,139.4676797605
2016-10-25,115.0409995695,160.2933133403,30.0740275693,298.8593039873,40.9913879847,410.9747329281,93.0724411323,106.5738354163,112.0624839723,163.0713252994,120.8015356906,144.1970401981
2016-10-26,114.9297476801,159.6728118461,30.2743579339,288.5367834138,41.1838254684,406.1332177164,90.9605802191,107.8568920705,110.5457485205,162.3709152634,121.1672957134,145.2555370913
2016-10-27,114.5781679322,159.6148558714,30.2403243734,281.7278567566,40.6154816814,414.5796661528,90.4649697724,107.5630468434,111.8888415050,161.5204474029,121.2455659395,145.6739437374
2016-10-28,114.8130910494,160.6892468394,30.5031611513,275.9090983365,40.8209303996,422.6156749458,91.0454777030,107.6139955866,111.0039834767,165.1193025699,120.8971813767,148.5056828283
2016-10-31,114.1781605786,160.8597347654,30.2338665821,273.4649967975,40.4681773330,425.3434656545,88.9267938359,107.8568018648,111.8729701108,164.3621468158,121.0441759207,146.2702926745
2016-11-01,114.0885481763,162.5059741078,30.5494845031,264.9715651833,40.2539167699,414.9312734892,87.2620275323,112.0015384490,111.8803576225,166.3201920212,120.7138516153,149.1581444218
2016-11-02,114.5897431263,158.9873726073,30.3576885608,268.8505425322,41.4203965196,415.4950765727,86.8060532067,111.1783994788,113.0399878853,165.5617099679,121.7390475630,152.2567240173
2016-11-03,112.1677658360,159.8015367824,30.0173511451,266.3490096002,42.0682678839,408.1869163296,87.0483901978,110.4693795681,112.8217216083,166.1696608704,120.7649808612,152.3697297186
2016-11-04,112.9641725989,161.1404330800,29.3722452810,271.9476875459,40.9764954021,408.0240770778,84.9887803442,111.0446319610,114.8100208055,168.3330867224,124.4073550518,156.9886516557
2016-11-07,111.8982465238,159.3730378055,29.1391347833,279.7662159495,41.5493674893,405.7835234566,84.5934883590,114.3781194633,115.0686307390,166.5826291071,125.9953898648,157.9335774562
2016-11-08,116.4255281977,162.7185943683,29.0128259189,272.4855646101,42.6211209158,399.2129930386,83.1313198228,113.1731665816,117.1442254018,165.7122713368,123.5611696879,155.8822107945
2016-11-09,118.0656783083,162.3145181182,29.4303733323,267.9557473507,42.5945442561,397.9547295002,81.6615015180,115.0626759349,118.5727588080,167.3977528449,124.2383194149,158.0924595193
2016-11-10,118.0486276359,159.1161329100,29.2009136667,258.1226579153,44.1383631464,397.3815427363,81.3127661094,115.0482217548,117.5405307850,166.9671550833,124.1324889063,152.9660640194
2016-11-11,118.5708779403,161.6161318078,28.8296705655,259.5291803961,44.4677350299,393.5621716317,82.2167115668,114.1708965271,116.5427982544,166.8703503157,125.3228884084,157.3829203140
2016-11-14,117.8783271866,160.1478700847,28.9394400129,260.2368080800,43.4494266160,381.5125195461,83.0606459533,114.8643156187,117.5567561255,166.3861532232,118.3147806471,158.9225023507
2016-11-15,119.7475416404,160.8047907195,28.9953000804,261.8744413884,42.6192764875,378.7552856300,82.7265999298,112.6023044308,119.0453975295,165.4117986785,119.0127599691,154.3539813593
2016-11-16,121.4570912851,162.0872926012,28.6475403705,254.5899838316,42.0221761299,373.9555353845,79.8727303611,109.1272998691,119.8151485020,163.7123665964,123.0594601511,154.4492380659
2016-11-17,122.3457829898,162.8139844871,28.4029608394,248.1634293604,42.2765974459,370.3218568505,80.6608724743,109.4853227830,117.6027128739,166.6452828269,124.8410118931,149.1842546845
2016-11-18,120.9945471427,161.5928161811,29.0539556142,256.2132577304,42.1912633159,368.7770990091,82.2948892391,110.0249101329,115.4632168396,167.9970776686,124.1291541979,155.1642614375
2016-11-21,120.0867726989,165.1598303024,29.4618876918,257.6676362021,42.0036962491,368.2097307758,81.3128119043,109.6835161178,112.6255226113,170.5849772179,127.2482904718,153.5276912839
2016-11-22,120.8553209767,165.4025198107,29.8187415875,256.0499620724,41.5320656430,374.2328911505,82.2984497241,110.5913436515,112.7617247466,172.1762848445,128.2988377994,149.7373747086
2016-11-23,124.1260389049,169.3980722315,29.9469263864,253.4721092886,42.2202173711,376.5607817266,81.9535346261,106.8198205154,112.5055677835,172.0125221648,129.0875829905,153.1766671326
2016-11-24,121.6495999837,166.2342839673,29.4590180749,261.9599688630,42.1839956678,380.2428344880,84.8806705462,108.7748163362,113.5004506868,175.3760918049,126.9940125040,154.3764426429
2016-11-25,120.6527268122,164.6298783067,29.0815549315,252.2824478514,42.9998553233,374.9868535333,84.3804065942,111.1126206146,114.0770285827,174.1109337778,130.6375689459,147.0615499549
2016-11-28,120.9653734673,168.2860871236,29.2198238988,247.8687519775,42.6987922507,386.5359992264,81.8766190874,112.8426623796,113.4859747019,173.3819600010,128.9147413494,151.4832342503
2016-11-29,117.6913152654,169.2489193666,29.9359831518,247.1096506063,42.7009518635,381.7961957130,81.8725413980,111.2391266976,115.5972002317,173.6328903571,128.7219570793,149.5040521085
2016-11-30,116.6599345189,169.8317305808,30.2054022233,251.4080453922,42.9433171048,382.0439532211,81.6086039509,109.1701504250,115.3204328106,172.3386440287,126.3315429493,152.8647710703
2016-12-01,115.3039355166,170.0135923947,30.3581191422,250.0269108327,42.9098927859,384.7527659671,82.0249247687,109.4461531796,116.3538200664,173.3260209143,126.2553135117,151.7152814329
2016-12-02,111.1836355875,168.8794131355,30.4571335547,254.7948747267,42.0220658320,382.1179087288,82.5500708381,108.9372456840,115.9333493906,171.2502020993,123.9331692705,150.7340291050
2016-12-05,109.9525482174,169.2128991965,30.1727831905,256.7752388258,41.5667248864,385.5474267006,82.6507628585,109.5664277348,117.9777196130,172.2353275878,123.9223877375,152.1802468763
2016-12-06,110.2308306340,172.7349965760,29.2893474303,249.5396459674,41.7085678569,389.7076026561,82.4720042075,110.1469714335,115.8021714074,172.1835164787,121.9400599587,149.2726283595
2016-12-07,110.6514280587,173.9633719733,29.4117403109,248.1058048894,40.9140888825,381.6688879559,82.7781421191,110.1936055599,115.4978801281,170.8644236814,124.4019967069,148.3500056424
2016-12-08,112.6484397023,175.0238472356,30.3035785248,249.0231380503,41.3794736125,383.0410437985,82.0995742257,110.6471260140,115.7410697848,171.9723484185,123.3720867970,149.0869807166
2016-12-09,112.1667012148,176.6399992314,30.2106979388,246.4003071831,42.7060104729,380.0305242611,83.4564865484,109.7542713852,115.3564628244,172.9895932205,122.0732621738,151.3568941003
2016-12-12,113.0824761283,172.8763614191,30.0143814748,251.6619469799,42.3848068713,382.2864945614,81.5738337684,110.1163633772,115.4290532660,176.0372144635,122.7710498576,151.6364941040
2016-12-13,110.9015221508,173.4973040261,29.9186121479,253.7346870661,41.9689174356,377.8019575786,82.1719665418,109.6309925734,115.7532035918,176.8406896085,123.1059681810,155.0057162252
2016-12-14,110.8134192981,177.9229271765,30.4812524958,251.4274858062,41.2889571997,382.9447557162,84.3648647926,109.9208973061,116.9082728370,174.3896220619,125.1072033654,156.3900516162
2016-12-15,110.2733453318,176.8605324965,31.1577352403,262.4187783150,40.6751679970,384.7381547948,86.1354169129,113.5368683757,114.5474968501,175.8256347872,126.2850570270,157.8152141399
2016-12-16,109.0669133910,179.8875324888,30.8120545961,268.9977201121,39.8404063637,384.8230718278,86.1550069522,110.0090372446,113.2021784586,176.2540239911,123.5381600800,159.8339398592
2016-12-19,108.7830274610,184.3165894194,30.6733630173,262.2611083738,40.1251016295,380.3567485907,85.0351503174,111.0336114911,113.0791379888,176.6686898276,123.5192178829,161.3274891305
2016-12-20,107.7125096891,187.1350679739,30.8202666547,262.6690351912,40.4139211736,384.8757352250,84.0001870274,111.0383636226,111.2204255909,175.8407911319,126.9315328025,164.4278110809
2016-12-21,105.6084129284,189.8144794342,30.9464503403,266.9311447431,41.1976455705,383.2987568690,83.7126271256,108.6343906457,111.0444693773,172.8856641441,124.1905960345,167.9696837224
2016-12-22,105.7242150785,187.7488613632,30.5495622961,262.1810392819,40.7812983841,367.6685125588,84.0878002891,107.4716663274,111.4019194365,173.6548550449,124.1593267866,169.6522876283
2016-12-23,104.5867637737,190.3706350610,30.5552874951,267.5968792181,40.3306388411,363.9352520877,84.9721636989,104.7406155305,109.1353968907,170.3975848837,120.3978402813,168.5436040863
2016-12-26,104.6916602197,190.6303487337,31.0070291657,263.2910209834,39.9531690417,360.0702463198,85.2894370671,104.5913915401,109.9724582459,171.5688173346,118.1773181289,170.8476349790
2016-12-27,105.1446130339,186.5842000324,30.7327953943,259.2018964928,40.4708115718,361.5745820047,84.4551256617,103.3972254216,110.8269515929,169.0620221624,116.5962262326,173.9968823351
2016-12-28,104.1601418738,182.7541406870,30.9285799526,265.6123798881,39.4412454021,365.6360311222,83.7257442236,103.4184677146,112.1276367271,169.6665079114,115.4388172340,176.2005950738
2016-12-29,103.0196518761,188.6246019857,30.6271052856,267.4024385059,39.0421342686,363.9630762795,84.7831807486,102.8135568949,112.8240287897,169.7798061769,114.3040856293,177.2655412967
2016-12-30,102.0307199145,189.2807518704,30.6437720054,266.4526434842,39.9378067822,368.6879820055,86.9351361422,99.5336851235,111.8898074811,169.3889410331,117.9260656425,176.8988425199
2017-01-02,101.1685628027,189.4457202509,30.0294206009,271.5558142664,40.3026087049,362.3089916470,88.4349183498,99.0620812948,109.2051718217,169.6071609796,118.5053450501,173.8364319427
2017-01-03,102.1643116466,191.0172647233,30.1051540696,273.0964724193,39.5398547209,368.4498037472,90.1034741456,97.2729404223,109.3152422165,168.8155003433,121.2380195307,176.0525199788
2017-01-04,101.7082908473,190.6632525823,30.0868181537,262.2022823338,39.4042371266,367.2376219393,91.8311571170,96.9383067246,110.2347134776,169.4014914185,118.4878344732,178.2555060489
2017-01-05,102.6343410974,191.4450755562,30.0802609890,259.8301433066,39.4673866375,367.7354021981,90.4594699756,98.8834544100,108.8056879507,173.2073697336,118.4725733104,176.3458392843
2017-01-06,104.6626855904,190.3088472922,30.7558576360,255.8715384568,39.2814914249,362.9682143434,92.3911219997,96.4270267063,108.6912125449,171.7152886492,116.4539420689,175.3760888876
2017-01-09,103.5536687837,187.9999104029,30.7238940724,259.6035798544,39.7664338771,357.9125072821,91.6500613965,97.9133664507,108.3377089938,170.1287785154,116.4720501856,178.0136808848
2017-01-10,104.8377670623,183.3985008056,30.3233207911,264.3709757210,39.5573911395,360.1913781775,90.7310222109,95.4459436807,107.2542747798,171.3653393037,115.2681008703,177.7610075209
2017-01-11,105.6349064578,184.9916745404,30.6317062587,274.8426789176,37.8487685889,361.6431883398,91.7241413350,93.3646706062,107.1547316547,172.7734024241,116.3679151180,181.1297913544
2017-01-12,106.3264612768,184.0953454312,30.6967185052,276.2089983148,38.5528700112,361.2382180573,92.8563194660,94.2177738842,106.3875936090,175.6253225057,117.3728762193,179.2015069841
2017-01-13,106.7470631784,181.1492105914,30.6781523086,274.9758278137,39.4786153967,357.7430565682,93.7315431499,93.3829398021,109.5797455230,175.5684888180,115.6178994927,173.1186144901
2017-01-16,105.4663526779,181.4692541008,30.5718420684,270.1493102920,38.8403771817,363.0574563772,94.8722485385,91.9786446544,108.1798742281,175.5191354406,113.4185007258,174.1445640353
2017-01-17,106.9953743576,183.0576559661,29.8274566110,269.2869490422,39.6052703855,363.8254998743,91.5335641138,93.1774731468,109.0612391653,177.1207504589,115.9293863460,177.2824521000
2017-01-18,107.8564402995,183.3578449767,29.8325619851,271.9311605913,39.1872473395,368.2503182813,92.0703538353,94.2999185289,109.0417890682,178.6664435452,115.3600447496,179.6691659878
2017-01-19,108.4165678288,184.5027369531,30.1498293825,271.7473962089,38.8657747726,375.8376143664,91.9488474597,94.3139137030,110.8085266710,179.1162253967,113.9911782435,174.4380489181
2017-01-20,109.4369696473,186.8936379335,30.6856271692,272.3326393122,39.5181804245,374.7367501581,92.6756731442,95.0184315564,109.6305647378,178.8454043660,112.0086780870,173.0639707263
2017-01-23,110.3854562043,189.1356567183,30.5953664734,270.8031605903,39.6960943016,372.7859715708,91.5132784004,95.5149259857,111.7830886297,178.2113480944,109.7929350896,166.7326370328
2017-01-24,110.9809663545,186.1314041951,30.5564336114,268.0488825419,40.0571756165,370.5825496450,92.4868520514,95.3709801659,110.8344263055,178.1678146298,113.5278694109,170.6036216270
2017-01-25,112.3670366067,183.7463853546,30.7396553968,270.6026124012,39.2659090742,362.7669196709,91.9597701262,96.7775303858,110.4842601723,179.3588512969,114.2159409009,166.1284413031
2017-01-26,112.3134496777,180.0515063389,30.4200308351,266.7229728663,39.4050015445,360.8338899339,92.7627561297,96.8328978149,111.9262617154,174.9434395974,116.8240203292,161.8701330224
2017-01-27,114.5572012299,178.1320491658,29.8933874924,271.0271421419,38.8372614934,370.0646509349,91.4021447749,94.4547886065,112.3457156784,173.2602946056,117.6553638229,163.7156805250
2017-01-30,115.2506618867,176.2753106246,30.3557223706,268.3614056853,39.1758095512,360.5046807464,92.3464213444,92.2263116596,111.8430344503,172.0842057084,120.5720294903,165.3811945545
2017-01-31,115.7424351005,176.1156288968,29.3186623300,271.6959805562,38.5824313501,365.2443532142,92.8084382603,92.2839195399,111.1650271120,173.8251975323,119.4702487496,168.0067373775
2017-02-01,114.3780728281,172.7080567642,29.3704820821,270.6745276968,38.5225528441,362.7932724952,91.9239938161,93.5265344452,110.1852984937,172.3338181343,119.1405134522,166.4634196696
2017-02-02,114.9700750899,175.9895600771,29.1432631930,280.9027492141,38.6448258907,365.9143036101,91.1848043079,93.6299630882,112.8140750684,170.0171436944,120.2031788991,166.9823456246
2017-02-03,115.2102480145,177.8921258001,28.6922183406,277.9605416571,38.1246003312,362.7425633540,89.7728827032,94.6981155106,113.3579486020,168.3663155616,120.8931453949,163.9929620127
2017-02-06,114.4460599266,175.5087102637,29.1000120290,280.5411891220,37.5379021368,364.3323640345,87.8606547736,92.8516986867,114.2385696635,167.4428319062,123.1208263827,163.8867576613
2017-02-07,115.3602516066,170.7666445985,29.5799621772,277.8925888438,37.1630517538,369.3297396705,86.6561898350,92.5201346323,113.0349369277,164.1687424327,123.7705973750,161.4369830083
2017-02-08,115.9166669739,174.5851060163,30.0682868711,280.2349534846,36.4230496581,359.2787433328,84.8259032206,93.0239217850,111.6151560243,165.2891635382,123.9741927702,162.1495596612
2017-02-09,114.8430825953,173.3982769609,29.4240818131,287.8198130689,35.6955725615,350.4716788378,87.9015797728,93.6773800165,113.3427261209,163.2484417114,124.5248766904,162.1458484998
2017-02-10,116.8492551427,171.4656456173,29.5959049527,292.6106396095,35.8499787104,352.1290508328,88.5067067484,94.4360130931,113.4159039064,162.5824528315,123.6679027711,162.9216384510
2017-02-13,117.5108073720,167.2574752846,29.3759265986,296.0280200529,35.8454252462,351.2788915919,86.3169932101,93.9595640663,111.0938218437,164.5694735622,122.4182517571,163.9032882099
2017-02-14,112.3729171455,169.8511245345,29.5148073233,293.7202339729,35.6868282983,351.5424125775,89.4440433577,93.2977265211,112.1885472864,162.4406559014,121.3701084966,166.0518907777
2017-02-15,113.0197021584,168.8152180659,29.0471230159,300.9355471517,35.0193902898,345.0811930369,91.0161382051,93.5242061052,115.2939168705,161.4697489977,122.7549816534,166.0895382860
2017-02-16,112.2744674501,165.1825457501,29.1477944539,310.4839879361,34.8216732733,344.0865774693,92.1881785250,93.5747675285,114.4385011611,161.1890276663,122.5649511870,164.6333972073
2017-02-17,113.8458296074,168.1866176404,29.1459344836,306.7472142889,33.8509940422,346.9709051956,88.4761869387,94.8131586271,116.6654563433,161.3595156865,124.5775440369,160.8142078028
2017-02-20,113.0511808902,168.1145912754,29.8985095476,316.1859659915,34.4723712339,345.5233846185,91.1635222100,95.4801191692,116.8977276762,163.8207840632,126.9084988673,162.7943211147
2017-02-21,109.8817792756,171.3471232277,29.8620716364,315.9394981982,34.6505594301,336.3015390765,93.3038812460,97.0648921038,116.1740077259,165.7004054669,124.1627943718,161.9965024707
2017-02-22,107.2907911833,175.5235275549,29.6305176616,316.5860234479,34.1506636270,335.9207376216,92.6762866802,97.3088749767,115.4473990602,165.7641155437,123.4495465711,161.9375276412
2017-02-23,107.2531521547,172.2303987079,29.4775204127,313.5170436600,34.1806181942,338.4689973222,92.4567802006,97.4780429711,112.3577242509,167.2281954597,120.6135272902,166.4417330107
2017-02-24,106.0196820534,168.3062170035,29.7439380131,308.9210600266,34.1991313127,342.9690442349,92.1612181656,97.8406051904,112.1023849571,168.4301519886,119.4220489943,168.5260024888
2017-02-27,105.0471335780,167.7640564498,29.9234500405,320.6435941088,34.7767682681,350.0305111445,91.3422108837,97.3820282985,112.5141258412,167.0399385582,120.7028945564,170.8001217982
2017-02-28,105.2774530980,167.6988221559,29.9424045999,310.3184047978,33.9754960013,365.5395675946,91.0287994110,99.2666487769,110.1615932793,167.2360160848,121.4212031379,173.0488486278
2017-03-01,106.5176920163,170.0956073133,30.2155474512,311.1862782497,33.0131287374,356.6054716506,89.4900203468,100.2251815088,110.8990433278,168.2281408979,123.6960111202,174.9577534783
2017-03-02,108.2168345022,169.1349571567,29.9268423584,307.0938698233,32.6266370145,352.3772643951,91.6657985563,101.0775020414,112.1858936231,167.2577976725,126.1877725460,166.0533627991
2017-03-03,107.4857652219,173.9498636970,30.2233354313,313.6266904348,32.8428332614,357.7115644309,93.5907074709,101.7449815068,111.0157155479,166.5083838885,126.7742340955,155.0624710078
2017-03-06,105.2813809412,179.6065014220,30.2242385721,321.6809917608,32.8808391951,353.0314541730,94.7935370933,103.5635076011,110.6762440590,165.6483079622,129.1867947458,153.1594294804
2017-03-07,103.5248239826,180.6698127123,30.8339378300,324.3470566059,32.7908310081,353.1044742818,94.6110472039,103.1295071671,110.3520922371,163.0811980681,127.1975117710,153.8981762139
2017-03-08,101.9258193973,177.5130812753,30.6137972486,324.8798737078,32.8685181242,350.7899730519,96.1604746799,100.3442295159,109.9769190120,161.3149378406,127.8159282519,156.5378786620
2017-03-09,102.7867843249,181.7022554405,30.2573751145,316.2242375030,32.2191634090,358.1240911786,93.8203709024,103.1164554973,110.6474678294,163.4583142056,127.2080653576,150.4352270659
2017-03-10,103.5152737418,184.9242328123,30.2080240804,320.8114898632,31.0737380316,359.5727300256,94.5383350314,103.2105065621,110.3214033055,164.4598930629,126.0724342276,150.2923362624
2017-03-13,103.3839268347,188.5517483257,29.7823374509,331.5867325079,31.2486297014,363.0011593039,93.7445702233,103.7687054524,107.4117863670,165.8822016812,124.1823047034,149.2088161670
2017-03-14,101.4201906457,189.0946042841,29.6331568855,337.1745336449,31.1487972710,372.3464811164,93.6421935823,102.9113881570,105.9941419458,169.3438272188,125.9707189613,151.4427370456
2017-03-15,103.2366530923,187.3780295743,29.3702445917,332.4969233866,31.3279886803,378.2343841071,89.6247580342,100.1717885805,106.6316302933,173.4491203037,128.3365658177,148.8292523875
2017-03-16,101.0730106545,189.3982718772,29.3105579088,335.5983120062,31.5839786822,380.4444757055,91.7727201980,102.8574927628,105.7901500480,176.6873479720,130.8966208602,151.3666399525
2017-03-17,102.0603288594,188.7660700516,29.4229831358,331.3110652762,31.3741550044,384.3834734217,92.1396608048,102.7679069155,106.3428048671,176.8599630339,131.0616592369,149.3369073322
2017-03-20,102.2067613625,188.0614795940,29.8644438742,337.5312552204,31.8371226455,382.3127318177,91.5775576114,101.9602224836,106.5770589686,174.7213106006,132.0342058012,150.2427317931
2017-03-21,102.5250387988,189.5508921711,29.6169882119,332.2078117258,32.3549562730,377.7200521943,92.4620411063,102.3309414836,105.5949109032,174.9247094364,129.1717477413,148.7375668552
2017-03-22,101.3495650864,192.5487172369,29.7304044423,336.7523972085,31.7714553341,374.9688919526,94.3853992986,100.1715628607,106.0064800197,175.3684769797,130.2263910675,147.5439762689
2017-03-23,102.3857344463,194.0517291065,29.5990929998,323.2390475702,32.0632563778,381.4602761809,96.3792061609,99.1612566780,104.8740356239,176.0921069137,131.3795223756,147.7019925922
2017-03-24,103.5488120299,191.0532539190,30.4835874832,312.1799731712,31.9571194417,390.9839136858,94.7823110959,100.7443505097,103.6737981055,173.8007274166,127.0680978426,146.7682960085
2017-03-27,103.0810761262,191.3502757379,30.0774043397,321.4655994445,31.2671211847,387.0897482487,94.4859494401,101.1860263757,101.4326073703,172.5605936726,123.0609031072,144.3327835702
2017-03-28,102.7238925183,188.9108768048,30.6224579138,322.8093487086,31.3259062566,383.1834391897,95.1910972447,101.0179602838,102.8105981288,172.8867444341,120.7282993115,144.5791041404
2017-03-29,101.5952944220,195.8489568196,30.3296123768,332.1688530699,31.5996886550,380.1445408652,94.7619535341,101.3697366296,103.1571731178,171.8497021889,118.8620339928,142.7468760050
2017-03-30,102.7294472742,195.1022520704,30.9604119803,344.5861722764,31.3632402901,379.1940425517,92.6491688026,100.2692556880,106.1643002426,171.2655339678,116.8015989082,148.1523442535
2017-03-31,104.8337604645,197.5062945336,31.1176797918,334.5599865691,31.7624852889,384.4752892172,92.4602577672,101.2164779741,106.5025640386,174.2016269074,114.4516029902,150.1301644142
2017-04-03,107.0706057353,198.9383624920,31.5922890897,335.8020572634,31.3727893795,381.5693114519,96.3379112778,103.6012422548,107.1173967671,170.9508226794,118.1387933127,154.5645797415
2017-04-04,105.8697136514,194.0928584084,31.7110074686,323.5690733521,31.8240849246,374.7575056616,98.7662938018,104.2279722093,106.6160233185,168.4335153863,118.6618616203,152.1654259185
2017-04-05,108.0954329572,190.2394055723,31.7658674461,320.6280816593,32.0947542651,369.1802531430,99.7894393978,103.3661935204,107.4149393799,164.4402230084,120.6848576630,148.8651635207
2017-04-06,108.1636749228,189.5949763033,31.8973394665,323.6133687321,31.4964018284,362.6257969326,102.6854374204,105.5798234564,107.7545116764,163.4558478811,122.1520177276,142.9578405715
2017-04-07,107.8673812700,187.3820694090,32.3982548620,326.6432745846,32.4491969103,365.7458842234,100.6253872890,105.0349530165,106.9399598951,162.5449738910,119.3338259629,144.1370134350
2017-04-10,106.8573360854,183.4862785097,32.3375039617,317.0049239433,32.2528546239,363.2579610042,101.8576098751,105.7991700101,107.7337755262,161.6971385015,119.0450134471,140.8140482182
2017-04-11,107.0031817974,180.5847851008,32.6690143873,315.3228500916,31.9862985454,362.4567872330,102.5053471269,106.5369263189,105.1093794893,160.3891385084,120.8763230374,138.1410528966
2017-04-12,104.2651022596,182.8501144908,32.7496281064,332.7057303242,31.9320916025,363.2046141141,102.0849775104,108.4244025782,105.5614203938,159.9558189130,119.2737028798,139.7956583725
2017-04-13,105.4851932689,179.3021240259,33.1961263623,327.6922482574,31.7688102033,361.2004451089,102.8306874607,106.6328446463,105.8854288456,159.4862118905,119.9959119031,141.5676119136
2017-04-14,105.7539344084,181.6659996569,34.0802451150,327.3178632454,31.0793258694,345.5879373627,102.3073111097,104.7411172722,107.6835350132,160.2266900675,117.5092748505,142.0226258855
2017-04-17,106.4243653947,182.2413275991,34.1440805817,326.6988590058,31.4414362239,342.9724001363,101.6371253150,105.9964678505,105.8468563171,162.2175414764,120.2380868900,144.5346776149
2017-04-18,108.0881091604,180.5740905139,33.8978268514,329.3607187577,32.1518916443,339.1631203622,103.3434178482,106.1825113767,106.9465609843,162.2936565214,120.6412017650,145.0483594938
2017-04-19,104.8518974343,179.0976392577,33.6936212238,342.2895923465,32.7049881274,336.0706364343,106.6592877747,106.6683311887,109.0566483331,163.0656283360,120.8789178958,147.9758591476
2017-04-20,104.7898280588,180.5170614273,34.5037819288,341.7132099278,33.1899477808,331.8525314938,106.6427488750,107.2147513969,108.9402669539,164.5023517030,120.5849160637,147.5720652450
2017-04-21,107.0147537477,179.5068620059,35.2439137127,353.1250199954,33.0165336359,336.6424139200,107.8745181710,109.4091450913,108.1011829395,167.0577420938,120.0545330413,150.0712417537
2017-04-24,106.2124596489,178.6093397260,35.5505810997,351.3632035031,32.7227342841,334.1408358759,111.0618624293,111.4986484504,107.9579833139,170.4011492640,119.6163060525,153.9635914483
2017-04-25,105.6419364935,180.4405356553,36.1765986741,359.3061396172,31.2021994945,335.2365962796,109.0919481133,110.7300230133,107.1658321847,169.9164087289,121.4826552613,155.4246233339
2017-04-26,104.2638878646,181.4391538028,36.0348482233,364.8631560071,30.1170521316,336.7798921445,109.1790329243,111.2455194169,109.7042021948,166.7765646510,121.4229679325,158.9307695022
2017-04-27,102.9589553499,178.7038125473,35.4583374186,360.8511575163,29.9943506239,343.7648026945,110.0909147907,109.8781899809,111.7382681220,163.8285388520,119.4139392980,159.6340044941
2017-04-28,104.3241715287,177.7103258613,35.2153106961,346.8322928190,29.8058180695,343.1179331708,111.3795873137,111.5391346410,112.2547381255,166.4726561938,114.2977011920,166.0892127798
2017-05-01,104.6018776059,178.0674732758,35.2806977264,351.1620716567,29.8244929296,340.0493450316,111.0579201740,111.3254024110,112.5380826182,167.7406104495,114.8708877313,163.5979996820
2017-05-02,106.1345677771,183.2071048699,35.1449145440,351.1455580037,30.0104137077,338.4763831022,111.7193805117,109.6812999353,110.2276715403,167.2485281541,117.4822241865,155.4730760682
2017-05-03,106.8016980309,182.9311549004,34.6325017158,361.1960694255,30.6917274563,337.4680927913,113.7317252917,107.6307235942,112.5694006943,168.6922929617,116.7205731697,151.3658458018
2017-05-04,108.7429567727,184.8838367058,34.1192163556,357.3808797611,31.1116981929,334.6003027005,116.7712957818,107.5523223177,114.0904239921,170.3989600935,117.4997129239,152.0140284453
2017-05-05,109.0946729185,181.7224755427,33.9982329576,355.8233387184,31.2023538465,327.2110337117,121.0355436857,109.0034607982,113.2967269228,172.2168024319,115.6092581807,146.6209351294
2017-05-08,111.7009699126,181.9409854633,33.6323337669,356.9955885887,31.9606640465,325.3240134980,122.2475505233,108.9578274194,111.0163933522,171.7151166668,113.6296253361,138.2923911299
2017-05-09,112.6033487667,183.5739723919,33.8047903483,368.1138833812,31.4872503607,320.1970062106,121.2699948122,109.1000686660,110.4465984360,173.2813909322,113.1827046960,139.9017965834
2017-05-10,111.1411526560,179.7520298226,34.8031418066,366.3818544280,31.3957491273,331.6987924540,121.6850107481,110.5396834295,110.8081392880,169.1411100155,114.0073644166,138.1967120090
2017-05-11,113.6731899301,181.8441862433,34.7686777783,369.9880934370,30.6455388099,333.9121445428,123.8487531849,110.3707654599,112.9858313185,168.7805225221,112.9790430393,140.6516537832
2017-05-12,115.1326044218,180.8360733074,35.3059150109,377.0103036574,30.4087739902,330.5992637839,125.3725049359,109.0487799427,110.6799799527,168.1824260312,112.3227443181,137.3332094619
2017-05-15,114.0622525646,179.8583259132,34.7836214943,382.0381761152,30.3121998127,331.0242271879,127.9890117891,113.2937754894,111.6174918071,169.6613779250,112.7563022776,137.7797872353
2017-05-16,113.2955859336,176.7005534397,34.8708763075,372.1085208462,30.8776268437,331.1661024027,126.1283663210,113.3647959134,110.4441820778,170.2368992863,113.7692916703,134.5444145054
2017-05-17,110.7072433809,176.2480622782,34.0884107857,378.2271889569,30.7363573298,333.2483554931,126.8078856649,116.8737471912,108.7820583092,169.0062438215,111.5804563871,136.0056527334
